Gene_Symbol,mock_1,mock_2,hcmv_72h_1,hcmv_72h_2
PRND,0.024066067,0.051380216,0.037943747,0.021493653
SEZ6L2,10.052368,9.72835755,7.478613843,6.961899693
PTPN22,0.044383119,0.082416321,0.127665389,0.039123157
QPCT,8.762263319,9.596627998,5.941326771,6.121165909
RAB3GAP2,11.26583779,11.25315748,9.839022158,9.74877641
FSCN2,1.08902009,1.077176375,0.030142936,0
RGS17,0.297734824,0.287186584,0.995786094,0.960492178
IFIT5,11.01837808,10.80907615,7.468446779,7.135890668
RLF,5.055399693,5.137920459,5.013734912,5.032755931
RPL13A,1023.022186,1029.883838,255.9808415,261.1571668
RPS6KC1,8.466701153,8.315104708,9.076821419,8.746251932
RSU1,33.53196256,34.93760251,7.216153136,7.588485094
SF3B3,17.21306424,17.0520741,16.42895787,16.28399968
KLK5,0.046542893,0,0,0
NPTN,84.31513942,83.55116716,54.02077295,50.882248
SEC14L2,1.72255704,1.644277756,2.726728768,2.813907698
SEC22A,5.419787747,5.703026025,4.398742133,4.54086881
SEMA3E,0.010791085,0.020208099,0.056952825,0.051390087
SETDB1,8.141210748,7.830563273,5.342043418,5.305876701
SF3B1,85.38509549,86.04993177,49.58221596,47.75023207
SLC17A5,16.87504652,16.45764891,8.551807579,8.456658029
SHC2,2.348074031,2.117815246,2.96703668,2.60438807
SNAPIN,16.68260766,14.80758051,9.85719868,10.92372832
SPO11,0,0.021064469,0,0.01249917
SPON2,30.65905095,30.29693805,14.94317749,13.72731662
SSBP2,5.76149009,5.471509848,3.405598649,3.721582133
STAG3,2.372984704,2.056912623,2.595745296,2.645925139
STAT5B,14.31248466,14.01306352,6.775071735,7.020463842
STEAP1,8.407682979,7.243810827,3.105434135,3.666969081
SLC13A4,0.050274044,0.079352051,0,0.015695226
SYNGR4,0,0,0.049594782,0.044750724
TNFRSF13B,0.040176662,0,1.037911421,1.488422923
TBL2,13.78065666,13.16959632,5.998226078,5.786144889
TIAM2,1.970526261,1.84707011,2.599471611,2.472258139
PSD4,1.740224136,1.673559971,1.188788603,1.025352409
TIMM10,12.95190659,12.52143578,33.53424046,30.22516357
TIMM13,15.64831675,15.94755804,15.14536159,15.39610226
TIMM8B,18.25424382,19.54020495,19.55537012,19.64346065
TIMM9,20.46418262,20.48625081,16.62391336,17.00164279
TINF2,17.69096545,17.23830665,10.33596723,11.7362731
ATP6V0A2,3.967639331,4.192542548,6.287528072,6.586569747
TLL1,0.060038412,0.043433514,0.055393347,0.05310686
TLL2,0.134566599,0.110226808,0.261073325,0.308805992
TSPAN16,0.01748715,0,0,0
TPSG1,0.049375481,0.121230305,0.212591812,0.041105869
PRPF6,29.91499206,30.83108843,23.21326883,24.45404832
TNPO3,17.40756159,18.15028739,18.94356938,18.7834115
TRPC5,0.037369799,0.046422686,0.015084372,0
LRRC6,0.522938401,0.672548774,0.777328229,0.822336256
TXN2,27.45465023,26.97238185,19.87549875,19.20914782
UCK2,10.6551326,10.37369202,5.115721945,5.068428807
USP21,7.683915136,8.171952471,4.526616396,4.638666334
VAX2,0.603047251,0.834950683,0.409971993,0.614346219
WBP1,22.21951821,20.88960587,12.1902258,12.41707574
WBP2,30.47945395,30.5366204,29.40308556,28.27191449
YWHAG,70.82934933,70.95407782,45.40603937,45.00498033
IKZF3,0.006062003,0.004399175,0.02082909,0.014330925
ZNF281,12.32242264,12.11247455,8.39108369,8.499153009
HMMR,4.488739655,4.458205875,4.636290821,4.635019429
CD24,0.20021984,0.180711123,3.582591705,4.070962763
FLRT2,4.250894885,4.19581385,1.451471196,1.379299724
STK39,15.06813301,14.33234416,5.51332323,5.480050107
EIF3K,82.2640077,79.77044732,68.37817122,65.13584985
DROSHA,14.40012946,14.90674527,12.45235233,12.51387834
ATXN10,59.32412596,57.54465416,27.94327154,30.64089506
PRELID1,59.53158692,57.79455166,58.0677842,57.4289578
DNAJC15,15.63814804,15.92457885,8.033157725,7.605782661
N6AMT1,3.549504314,3.696496351,4.000762184,3.701389115
FHOD1,8.702435645,9.132397664,7.058607833,6.317120894
C16orf80,19.9334541,19.06295242,15.90874609,16.83533679
SCG3,0.083986621,0.173447761,0.288953285,0.224136683
MGAT4C,0.037614551,0,0.026028285,0
VPS4A,28.54198541,27.81954759,16.01615933,16.33396287
CLCF1,5.150576288,4.218051182,3.55267726,3.205677547
HTRA2,7.103485868,7.270085204,20.8954973,21.01880087
NXT1,7.847769305,7.846712533,14.06058696,16.38769913
ZNF214,0.888330217,0.849158793,0.490242625,0.475719654
ZNF215,1.305508659,1.504972161,1.451179904,1.463362746
TAC3,0.173619432,0.045673197,1.501751311,1.029854074
CLEC5A,0,0.005450604,0.014337426,0.012937051
DKK3,186.4869703,187.9512055,55.21858849,51.87854531
TBK1,13.33804431,12.70845247,9.620937909,9.968705797
MKLN1,9.683926694,10.12041759,5.469151863,5.450800661
ZNF180,2.513732445,2.869265203,3.022471545,3.347094326
SGK3,3.360102385,2.865386621,5.824015127,5.222661436
PYCARD,15.93742159,13.8886107,4.135197542,3.143694947
TAGLN3,0.366419789,0.411273491,0.135228217,0.152525134
SAP30BP,15.45240022,16.80020477,19.94363896,19.18578483
PPARGC1A,0.540206594,0.463433311,0.183252642,0.237246835
MYLIP,14.00961166,14.4447175,7.861153836,7.373122596
BRD7,26.41223519,26.56314778,25.11121574,26.24206492
DDX25,0.009916377,0.010434607,0.356817422,0.383882643
VPS51,30.38579275,29.11499066,9.974656165,10.85867612
CTNNA3,0.005599334,0.01178391,0.015498369,0.00279692
GLS2,0.083202297,0.124029807,1.324197702,1.200631957
LGALS13,0.030565774,0,0,0
PRSS50,0.006750793,0,0.074741951,0
PCSK1N,0.795989756,0.619086934,3.448512544,4.717951179
SLCO3A1,2.937448888,2.844199815,3.369222889,3.401851489
POLL,4.419576625,3.652830839,2.878516147,3.110183517
ANKRD11,22.3904636,22.96653912,12.94874395,13.21368313
SHPK,2.435625495,2.373435423,3.718348767,3.944935291
RACGAP1,14.75778266,14.04347253,15.9646327,16.59306901
IL17C,0.034806958,0,0.160570029,0.130398043
MYRF,0.159337509,0.206527122,2.08831873,2.126808346
FLRT1,0.02800529,0.076619004,0.124025141,0.15387799
FLRT3,1.253595763,1.244159358,0.341724883,0.415083413
MAT2B,27.18707815,26.42230508,13.04817844,13.36933076
POLM,5.226922342,4.557836435,1.786831857,1.60941766
GNL2,18.92863812,18.8661869,23.72331926,21.74657897
RBM15B,11.15655201,10.91920026,4.934527667,4.88228175
KIR3DL1,0,0.003355615,0.009709377,0.003982289
PSMC3IP,4.505063827,4.331989728,13.0717676,12.64207955
CPSF1,19.2671499,19.29320951,15.03776369,14.87787313
MYLPF,0.686742165,0.506426271,0.537970882,0.554772335
TRA2A,28.52107493,28.3465893,20.55702374,21.63657358
GPSM2,10.19962644,10.46134569,11.43533367,11.12711336
SAC3D1,4.108531569,4.22697991,4.76509748,4.550894471
FAM216A,5.356747341,5.510872128,3.375771073,3.523862079
CCDC106,7.796880884,7.149326951,7.526377505,8.117583654
EEF2K,3.588498978,3.99639561,1.616719977,1.553490715
ZDHHC1,8.2227612,8.01557056,3.000527524,3.41550416
ST8SIA5,0.027734099,0.014591742,0.594929402,0.718647493
SNX15,8.497726543,8.556905305,7.413211403,7.63787426
GPR171,0,0,0,0
SLC30A4,4.089126778,3.94090484,3.09499386,3.16034357
C2orf27A,3.049506396,3.131948642,0.867196704,0.9129111
HOOK2,5.860138107,5.824952502,7.782247908,7.735659887
YPEL1,0.16386651,0.176450572,0.787276649,0.832312282
BLNK,0.03990485,0.041990279,0,0
PRRC2B,24.14524321,23.9160015,11.35681945,11.3778807
UBIAD1,3.284942374,3.396384693,6.027143671,4.9940565
HCFC2,6.215484846,6.567001407,3.414429962,3.722464328
SNX8,6.371285889,6.250821988,15.12184464,15.60990365
SNX10,0.028218209,0.02226967,0.722471701,0.810477621
SNX11,10.08710151,10.7630517,16.7541993,17.16813686
CISH,0.537259514,0.455644515,1.276223755,1.682295738
PARVB,18.02728998,18.62287268,11.23211735,10.3738295
PYCR2,16.7558029,16.37798903,23.40707097,22.15956803
NME7,9.407073633,8.772630819,6.420278321,5.919131124
HILPDA,3.889776149,4.093055973,4.001784361,3.892393893
EPN1,46.89458484,44.2203381,22.06241201,22.57884206
GMPPB,11.00944926,11.65473182,12.56423802,12.58648182
GMPPA,20.67194743,20.10930663,21.65697295,20.52022149
SEC61A1,173.5341483,177.3635124,116.0165681,115.3705092
TIMM22,13.54485824,12.92009574,17.75244192,16.69726284
ALG5,23.68910478,22.86035773,18.34270993,17.86173686
ALG6,2.08787539,2.304850275,3.427093608,3.447184163
PCDHB1,0,0.012586865,0,0
OLA1,15.27939021,14.19025137,12.02997952,13.33671229
TFPT,7.817989371,8.280554452,4.845883533,5.654188997
GPR132,0.130047449,0.139475343,0.013844528,0.02498459
RPA4,0.11778909,0.054535691,0.2608223,0.264765456
KCNJ14,0.43377454,0.308770678,0.821027616,0.780665472
NENF,42.14163485,41.66194509,28.86348386,29.98616814
TBX21,0.08485211,0.096727024,0.606726214,0.547465604
DSE,27.03905576,27.11835062,6.194190606,5.690399698
TMOD4,0.123812193,0.173710163,0.209427286,0.068717073
CNOT7,23.01166125,20.45413734,15.44785624,16.27363633
PKN3,2.475507883,2.380091576,7.483727069,8.204741135
SLC16A8,0.095921073,0.080747129,0.544273961,0.194049619
PURG,0.185483279,0.079464775,0.423553603,0.370602631
PADI1,0.269466656,0.184058117,0.052340737,0.029517796
ZNF221,1.834685943,1.603627036,1.271559653,1.289575973
ZNF222,2.202472417,2.086437829,2.89075689,2.411140787
ZNF223,1.821363712,1.929952692,2.065438576,1.946921565
ZNF225,2.568465863,2.652010332,2.371444104,2.200209858
PCOLCE2,0.38224784,0.207396814,1.041490426,0.850263757
PNMA3,0.193939062,0.215978659,1.807125027,2.11912753
ANAPC2,13.72080612,12.0917929,14.0264759,13.05461493
ANAPC4,11.79000375,10.86845179,10.3679142,11.37249548
SERTAD3,10.61486104,10.6653234,8.124494378,7.495525183
DNMT3L,0.007106931,0,0,0
IL19,0.039708811,0.010445999,0.068693646,0.08677781
GREM1,157.2790904,156.3785631,23.04047976,23.44643785
ZDHHC8,11.65354995,11.39346747,5.748307706,5.860511491
PDCD6IP,34.56999999,35.41768414,21.53523669,21.19259822
ABT1,7.104280065,7.492462973,7.362841805,7.436520292
SERTAD1,14.74265469,15.45482618,11.60215145,12.16660311
PDZRN4,0.028039833,0.029505195,0.038805661,0.025677965
VPREB3,0.186529595,0.130851758,0.172098133,0.155288837
DPP7,43.60518606,45.73014046,50.27644209,51.53723919
ZFP112,2.157394094,2.14467098,1.998412714,1.753887052
TRHDE,12.60813402,12.85570799,0.929343868,0.717217942
POMT2,5.421662164,5.057149304,5.809503686,5.423798776
CYTH4,0.052160522,0.065050587,0.024062478,0.046319424
SLC25A24,20.76370966,22.1317408,6.618217329,6.70877016
PREB,18.19503968,18.79217791,34.31417775,33.96328872
NPC1L1,0.008236468,0.003791771,0.028259625,0.038999128
TMEM2,18.52027556,19.19574532,13.15252661,12.74294534
DMGDH,2.391063766,2.369115012,0.849047228,0.744018891
NRBP1,65.10468153,63.89466365,62.58572832,61.73382737
FTSJ2,12.40462584,11.845619,15.21794672,16.54029808
USP25,10.23815816,10.05774735,5.231793639,5.060601583
PRICKLE4,2.265042697,2.546183629,3.440525026,3.421826326
ZNF224,4.345745328,4.885544475,2.983036753,3.374511124
CDIP1,10.63596378,10.01536899,17.34582483,16.83645994
REPIN1,21.95710292,21.12878428,13.08215042,12.91923407
RAB3IL1,11.35853614,11.89514443,11.49043319,10.38184897
FADS1,34.90435045,35.11637848,13.75203281,13.79615719
AK4,2.92053949,3.009200605,2.275154327,2.246015169
AK2,15.83837475,14.85195081,15.15234755,15.36750349
RABL2A,5.056499272,4.870986852,2.188303105,2.606007892
NCF4,0.002459814,0,0.015319143,0.01382288
ARHGAP6,1.309906426,1.265461155,0.433624508,0.379763239
KLRC4,0.019597668,0,0.018081431,0
TONSL,2.054304343,2.184974397,6.924591371,6.644788716
TNPO2,22.09277628,21.08068845,25.61578084,25.74838514
KCNIP3,4.872237515,4.242466367,1.900225612,2.306950505
RAX,0.005688657,0.007696216,0.070855229,0.131421133
NCKAP1,58.7129523,58.78777756,31.00822972,31.16228134
LRP12,16.46083695,17.10297765,6.734986436,6.449286895
UBQLN1,37.25467705,36.82324822,60.43111718,60.05771569
STOML2,47.85207149,48.40464758,52.76300331,53.87561983
ST6GALNAC6,32.9325583,31.57855905,10.56496557,11.59226638
UBQLN2,16.75000836,16.88630839,10.12517816,10.35918636
MKRN1,23.61203613,23.32716273,22.08608638,22.13198589
EMR2,1.284247752,1.454934165,1.192887951,1.376636624
BAZ1A,7.085008546,6.69606576,8.617797567,8.516622176
BAZ2A,12.72372359,12.87693018,9.434046336,9.651451542
BAZ2B,4.667493755,4.349796801,2.416092981,2.384026834
MYOF,113.2170993,114.3013198,15.46648035,15.33868725
VCX,0.017781424,0.007916058,0.030366333,0.062629417
OR12D2,0,0,0,0.029313963
OR11A1,0.016318201,0.017170991,0,0.061133223
OR10H3,0,0.040246203,0,0
OR10H2,0.035348174,0.016737962,0,0
OR10H1,0.003608459,0.006834668,0,0
OR10C1,0,0,0,0
CLIC4,221.7492557,223.5075076,57.27531831,58.00164157
PAX8,0.184793781,0.283975631,0.114919654,0.110813193
NRG1,5.478582745,5.194347476,1.500781235,1.481151683
DDAH2,41.50406112,40.43083385,9.209221945,9.16288727
LIG3,4.358538117,4.713141818,3.915382802,3.877709757
MEOX1,0.093439043,0.044691895,0.11755886,0.010607656
GGA3,8.188318421,7.790580498,8.134404117,8.091317063
DHX38,13.46712057,13.75465372,17.48970461,17.22615691
PCDHGA8,0.71523676,0.573535567,0.254523789,0.2545871
PCDHA9,0.033337219,0.029265959,0.019512871,0.027734096
ZBTB43,2.737740341,2.864792409,3.767254646,3.719248264
CCDC22,5.055764419,5.711962789,6.674925167,6.404911201
FOXP3,0.06108022,0,0.084531829,0.009534422
SOCS5,39.42494074,40.05282216,5.739659549,5.695723801
REM1,0.054911339,0.046224806,0.273579913,0.288001716
SNRNP200,32.83945006,32.46621495,39.14829639,39.14780717
SACM1L,19.31502131,19.16804413,10.2569466,10.72140189
LAMTOR2,35.67892076,34.59285277,26.3890122,26.03482348
MRPS28,21.14485769,20.48144654,21.31266202,19.46656497
TMEM176B,56.20772757,54.52301579,2.853348509,3.210371224
SSX2IP,23.97189976,23.54148391,6.410779491,6.653726413
WDR37,7.801597274,8.09725068,6.140863363,6.54420704
DCPS,6.812302954,7.06609448,6.21150336,6.265101371
OSTM1,18.34093895,18.1945679,17.19088714,17.12348839
GIT1,9.647085295,10.03247932,9.614651998,9.965337708
SLC27A6,0.173801945,0.08046933,1.943505007,1.510593536
METTL7A,2.054714277,2.270292481,0.111368814,0.194282826
ASF1A,6.199989377,6.643544115,4.074464474,4.355656849
SNX24,4.714738451,4.10144029,3.074029417,2.284915012
SLC6A16,0.520858296,0.332761866,0.5234676,0.557514987
BZW2,19.82215954,18.559969,11.35805975,11.33307468
C11orf54,6.622776193,6.021370869,2.611715183,2.869757207
SPCS1,34.79899736,32.13050439,25.74982595,26.35648388
ANAPC15,17.80654445,16.45202161,8.486808703,9.990776733
CHMP2B,24.92011965,25.63988669,19.84432925,18.45916283
UNC50,30.43315276,30.59920243,18.97619268,20.28477436
LRP10,123.6840438,125.5921719,40.44908472,41.25015032
MRPS18B,14.98559796,15.26973484,8.663245006,9.860183171
C19orf53,50.89857065,47.95846497,49.50803226,46.22149182
MKL2,3.625109996,3.783105482,3.002598162,2.659348319
ACAD9,13.73002696,13.6077571,13.78205292,14.38509853
MRPL42,9.971073496,9.622794117,7.032023472,7.119342654
TMEM14A,22.45529354,21.20175941,8.489071374,9.384522529
FLVCR1,0.728472556,0.806641932,2.131702987,2.462501713
IFT81,7.545027309,7.331418677,1.98018091,2.048895127
HIGD1A,31.56534767,31.05134214,17.59216722,16.88345194
OGN,0.319980302,0.453517629,0,0
TMPRSS11E,0,0,0.007855603,0
RGCC,63.78453571,60.55466263,5.610857343,5.349791547
MCTS1,2.936993345,2.742243766,1.413864118,1.442236552
MAGEH1,17.07951474,16.23989358,7.058436599,5.996199106
NOB1,20.53296763,20.84772602,17.24277859,17.307269
DBNL,36.75457695,35.95396586,20.74884591,18.8292139
NTMT1,24.37589968,27.15859585,22.20529655,24.36558573
ASTE1,2.379793902,2.11356066,2.741965466,2.74715987
COMMD5,7.416756769,7.004246191,9.384597307,8.841565266
MACROD1,4.543041805,4.734788115,4.785580844,4.67951237
PSORS1C1,2.042992094,1.938998246,0.665269215,0.550266337
PSORS1C2,0.005262337,0.00830602,0,0
C6orf15,0,0,0,0
NCOA6,7.002189456,7.240760422,7.548667158,7.258384311
FAM32A,39.91269904,39.71371182,33.57650611,31.77031176
MRPL13,24.47822833,23.24033323,27.36883588,25.90280763
KLF15,0.511386583,0.424426099,1.473611564,1.879840565
DUOX2,0.03630067,0.054783606,0.180461001,0.114521235
NUPL1,8.915017404,8.559810392,13.08690181,14.25003449
SLC43A3,4.705295169,4.491423807,12.96299113,13.35843961
ZNF770,9.508211105,9.458470914,5.76258658,5.651147941
ATAD2,9.36080032,9.173981396,21.34690366,21.69463066
TRPS1,3.646429521,3.748234863,1.615978214,1.545893381
C16orf72,17.79432097,16.94563155,15.01474033,14.88628788
FAM156A,15.00661888,14.36093656,7.274899943,6.869186089
SCN11A,0.032176355,0.054957738,0.10971256,0.036104655
SMARCAL1,10.30334933,10.32078733,6.819105556,6.65327637
CNTNAP2,0.020223715,0.004514068,0.02968484,0.037499617
NUDT5,27.06848075,30.1520109,23.26701723,23.52209934
CD274,2.624875227,2.730900335,1.652464237,1.589646244
TMEM230,70.25561543,72.95653728,30.48933933,30.07962709
LAT2,0.245274305,0.11470771,0.264014181,0.294947954
WDR91,2.693149748,2.738602087,2.532011016,2.596103924
ZC3H7A,27.85742024,26.80995135,15.05807928,14.90855245
ZBTB44,4.830946755,5.028090891,3.957750349,4.157197729
CCDC113,1.115511445,1.231953401,0.396706459,0.422650449
SETD2,12.75127636,12.17483442,7.617263266,7.976092655
MKRN2,13.89878153,14.05357539,9.274160377,8.913625646
MRPL18,42.19969569,39.37104401,67.93406463,66.48253681
FXYD5,64.67939755,67.52498989,52.95406677,57.5514312
NDUFAF4,5.423554927,4.908487711,7.272770029,7.262619326
MED4,14.86262429,14.45670194,7.80649774,9.265131602
CCDC59,7.873002383,7.929398061,12.06323301,12.07882098
METTL5,19.21423858,19.21867762,8.506060314,8.64373594
CHMP4A,11.82936026,11.93714706,9.002312467,8.859966826
GTPBP8,8.73816238,9.053794189,10.46095395,9.807399843
CRIPT,9.605350243,9.40889295,9.002176982,8.857050244
BABAM1,27.65964593,25.75987719,29.14158515,29.89557395
MRPL15,11.5084974,12.82114369,17.67323108,17.63640364
UBE2T,10.53542982,8.577959633,24.67040006,26.23769945
TIMM21,9.105173447,8.595463486,9.5492587,10.58563208
STXBP6,1.672761569,1.196922496,0.617337197,0.812350267
MRPL22,4.836281813,5.026252734,6.256339829,6.677803668
LGALSL,3.261375979,3.454206901,3.556030515,3.726810366
ORMDL2,8.43892607,9.023400906,25.84858486,25.48602378
DYNLRB1,98.52642972,99.56863683,52.24937007,54.63900086
COMMD9,7.436969356,6.384921775,8.159868928,6.933954661
TMEM208,16.65199498,17.11249301,27.13471698,22.72243378
SSU72,67.07979297,63.77064959,26.05790929,24.81999484
ADD1,77.30232157,77.10572333,26.27382454,25.76342275
SCN8A,5.595859985,5.603788786,2.340236201,2.557251426
AP2A1,53.80745764,55.28456402,32.04854324,31.44532386
ZNHIT2,3.901145579,4.134552085,2.913119441,2.803826231
TMEM258,59.02912838,62.95211232,54.38049769,53.87644199
CD5,0.013441711,0.016164772,0.015945107,0.007193853
DSPP,0.016096845,0.008837252,0,0.010487644
ETV2,0.415834302,0.463304981,0.220041409,0.183276335
EVI2A,0.304272745,0.240130536,0.219321645,0.15831992
GABRP,0.016488337,0.011566679,0.022818995,0
HOXC11,5.999714806,5.289234272,3.218761015,2.787308845
HOXD9,4.110083143,4.605756285,2.029571087,2.120495849
IMPA2,27.69113451,29.89466768,6.517502982,5.885846021
INSRR,0.014251392,0.029666337,0.028012634,0.054164065
ITPK1,10.69516554,10.50495727,11.79595667,12.50272015
KCNK2,9.148866425,9.112611968,0.876391608,0.929527487
KIR2DL1,0,0.003991879,0.011550391,0.004737378
TM4SF1,2.764024438,2.874521402,1.979611953,1.889225078
NDUFA8,38.52345053,38.0925301,47.05942301,47.06536636
NFYC,6.738370455,7.328700679,4.337466113,4.638594281
PGA5,0.091930537,0.091259273,0.036007657,0.01083023
PPP2R1A,86.55988003,87.01048686,57.37338232,59.07211513
MOK,4.249734215,4.335132104,1.361199647,1.235972379
SLC5A4,0.009003285,0.018947594,0,0.134916787
SLC6A7,0,0.00454954,0.037584617,0.004049388
SLC6A11,0.009134423,0.019223576,0.261258969,0.228136539
SRP68,29.68569416,29.19913943,23.91706632,24.86654456
VAMP2,10.88244384,9.839384302,11.29408972,11.65585043
UBTF,18.51663363,18.58406476,10.09920248,10.46545665
HSD17B8,1.334295871,0.969355086,1.037129076,1.004305195
UBL4A,13.19221456,12.46746186,7.829251784,7.423193808
GNPAT,18.45807783,17.97313594,11.43890698,11.32159923
KSR1,2.988585394,3.224311445,1.501978697,1.527214368
EIF2B2,16.26293558,15.78404641,18.82393131,21.75303367
LIMD1,5.152356362,5.047183869,3.739622049,3.592413513
